PTFECONTAB;PTASIGNACION;PTMONEDA;PTIMPORTE;PTCOMPENSADA;PTCLAVREF1;PTESTADOCOMPENSADO;UOPNOMBREUNIDAD;CODSUCAGE;DISTR_AGE;PROV_AGE;DEP_AGE
2/08/2019;17371611;USD;990;5/08/2019;154;1;AG.IZAGUIRRE;191154;Los Olivos;Lima;LIMA
2/08/2019;17371707;PEN;178173;6/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
2/08/2019;17372272;PEN;180000;26/08/2019;193824;1;AG. RIVERA NAVARRETE;193024;San Isidro;Lima;LIMA
2/08/2019;17373068;PEN;67;7/08/2019;53;1;AG.URB. SAN FELIPE COMAS;191053;Comas;Lima;LIMA
2/08/2019;17373164;PEN;650;7/08/2019;43;1;AG.VITARTE;191043;Ate;Lima;LIMA
2/08/2019;17373168;USD;1620;5/08/2019;193817;1;AG. ARNALDO MARQUEZ;193017;Jesus Maria;Lima;LIMA
2/08/2019;17373184;PEN;400;5/08/2019;192605;1;AG.SAENZ PENA;192005;Callao;Callao;CALLAO
2/08/2019;17373244;PEN;100;5/08/2019;194707;1;AG. BARRANCO;194007;Barranco;Lima;LIMA
2/08/2019;17373365;PEN;1200;5/08/2019;194730;1;AG. PARQUE INDUSTRIAL LIMA;194030;Villa El Salvador;Lima;LIMA
2/08/2019;17373435;PEN;149;5/08/2019;14;1;AG.ARGENTINA;191014;Lima;Lima;LIMA
2/08/2019;17373491;PEN;200;5/08/2019;215971;1;AG. BUSTAMANTE Y RIVERO;215010;Bustamante y Rivero;Arequipa;AREQUIPA
2/08/2019;17373495;PEN;501;5/08/2019;35;1;AG.PUENTE PIEDRA;191035;Puente Piedra;Lima;LIMA
2/08/2019;17373514;USD;100;13/08/2019;194758;1;AG. STRIP CENTER ALAMEDA SUR;194058;Chorrillos;Lima;LIMA
2/08/2019;17373521;PEN;0;2/08/2019;395208;1;AG. JAEN BCA SERV.;395000;Jaen;Jaen;CAJAMARCA
3/08/2019;17374498;PEN;1000;5/08/2019;526208;1;AG. PANGOA BCA SERV.;526000;San Martín de Pangoa ;Satipo;JUNIN
3/08/2019;17374521;PEN;10050;5/08/2019;56;1;AG.PERU;191056;San Martin de Porres;Lima;LIMA
3/08/2019;17376018;PEN;40;5/08/2019;89;1;AG.ALFONSO UGARTE;191089;Breña;Lima;LIMA
3/08/2019;17376051;PEN;100;5/08/2019;194772;1;AG. MERCADERES;194072;Santiago de Surco;Lima;LIMA
3/08/2019;17376102;PEN;170;9/08/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
3/08/2019;17376131;PEN;300;8/08/2019;575208;1;TUMBES BANCA DE SERVICIO;575000;Tumbes;Tumbes;TUMBES
3/08/2019;17376151;USD;561;19/08/2019;194703;1;AG. PARDO;194003;Miraflores;Lima;LIMA
3/08/2019;17376159;PEN;100;9/08/2019;193838;1;AG.LOS DAMASCOS;193038;La Molina;Lima;LIMA
3/08/2019;17376181;PEN;124;12/09/2019;192626;1;AG.PLZ.CIVICA VENTANILLA;192026;Ventanilla;Callao;CALLAO
3/08/2019;17376238;PEN;500;6/08/2019;160;1;AG. QUILCA;191160;San Martin de Porres;Lima;LIMA
3/08/2019;17376298;PEN;100;12/08/2019;194732;1;AG. MUNIC VILLA EL SALVADOR;194032;Villa El Salvador;Lima;LIMA
3/08/2019;17376313;PEN;102;5/08/2019;192669;1;AG.MARANGA;192069;San Miguel;Lima;LIMA
3/08/2019;17376349;PEN;17999;8/08/2019;192629;1;AG.CANTA CALLAO OPEN PLZ.;192029;Callao;Lima;LIMA
3/08/2019;17376373;PEN;1000;19/08/2019;285972;1;AG. LA CULTURA;285006;Cusco;Cusco;CUSCO
3/08/2019;17376378;PEN;99;7/08/2019;194732;1;AG. MUNIC VILLA EL SALVADOR;194032;Villa El Salvador;Lima;LIMA
5/08/2019;17376566;PEN;5000;5/08/2019;193835;1;AG. TORRE SIGLO XXI;193035;San Isidro;Lima;LIMA
